"","county","precinct","district","office","party","candidate","votes"
"2926","Sarpy","Precinct 23",27,"PLS","","Valerie L. Fisher",992
"2927","Sarpy","Precinct 31",27,"PLS","","Valerie L. Fisher",1304
"2928","Sarpy","Precinct 32",27,"PLS","","Valerie L. Fisher",668
"2929","Sarpy","Precinct 33",27,"PLS","","Valerie L. Fisher",867
"2930","Sarpy","Precinct 34",27,"PLS","","Valerie L. Fisher",963
"2931","Sarpy","Precinct 35",27,"PLS","","Valerie L. Fisher",767
"2932","Sarpy","Precinct 36",27,"PLS","","Valerie L. Fisher",801
"2933","Sarpy","Precinct 37",27,"PLS","","Valerie L. Fisher",1224
"2934","Sarpy","Precinct 38",27,"PLS","","Valerie L. Fisher",830
"2935","Sarpy","Precinct 39",27,"PLS","","Valerie L. Fisher",923
"2936","Sarpy","Precinct 40",27,"PLS","","Valerie L. Fisher",861
"2937","Sarpy","Precinct 41",27,"PLS","","Valerie L. Fisher",1043
"2938","Sarpy","Precinct 42",27,"PLS","","Valerie L. Fisher",939
"2939","Sarpy","Precinct 48",27,"PLS","","Valerie L. Fisher",404
"2940","Sarpy","Precinct 49",27,"PLS","","Valerie L. Fisher",1027
"2941","Sarpy","Precinct 57",27,"PLS","","Valerie L. Fisher",0
"2942","Sarpy","Precinct 62",27,"PLS","","Valerie L. Fisher",508
"2943","Sarpy","",27,"PLS","","Bret Brasfield",10716
"2944","Sarpy","Precinct 19",27,"PLS","","Bret Brasfield",566
"2945","Sarpy","Precinct 21",27,"PLS","","Bret Brasfield",517
"2946","Sarpy","Precinct 22",27,"PLS","","Bret Brasfield",296
"2947","Sarpy","Precinct 23",27,"PLS","","Bret Brasfield",838
"2948","Sarpy","Precinct 31",27,"PLS","","Bret Brasfield",815
"2949","Sarpy","Precinct 32",27,"PLS","","Bret Brasfield",396
"2950","Sarpy","Precinct 33",27,"PLS","","Bret Brasfield",524
"2951","Sarpy","Precinct 34",27,"PLS","","Bret Brasfield",613
"2952","Sarpy","Precinct 35",27,"PLS","","Bret Brasfield",454
"2953","Sarpy","Precinct 36",27,"PLS","","Bret Brasfield",510
"2954","Sarpy","Precinct 37",27,"PLS","","Bret Brasfield",845
"2955","Sarpy","Precinct 38",27,"PLS","","Bret Brasfield",598
"2956","Sarpy","Precinct 39",27,"PLS","","Bret Brasfield",551
"2957","Sarpy","Precinct 40",27,"PLS","","Bret Brasfield",544
"2958","Sarpy","Precinct 41",27,"PLS","","Bret Brasfield",712
"2959","Sarpy","Precinct 42",27,"PLS","","Bret Brasfield",601
"2960","Sarpy","Precinct 48",27,"PLS","","Bret Brasfield",281
"2961","Sarpy","Precinct 49",27,"PLS","","Bret Brasfield",681
"2962","Sarpy","Precinct 57",27,"PLS","","Bret Brasfield",0
"2963","Sarpy","Precinct 62",27,"PLS","","Bret Brasfield",374
"2964","Sarpy","",27,"PLS","","Charles Zurcher",11930
"2965","Sarpy","Precinct 19",27,"PLS","","Charles Zurcher",618
"2966","Sarpy","Precinct 21",27,"PLS","","Charles Zurcher",554
"2967","Sarpy","Precinct 22",27,"PLS","","Charles Zurcher",311
"2968","Sarpy","Precinct 23",27,"PLS","","Charles Zurcher",696
"2969","Sarpy","Precinct 31",27,"PLS","","Charles Zurcher",1022
"2970","Sarpy","Precinct 32",27,"PLS","","Charles Zurcher",466
"2971","Sarpy","Precinct 33",27,"PLS","","Charles Zurcher",513
"2972","Sarpy","Precinct 34",27,"PLS","","Charles Zurcher",608
"2973","Sarpy","Precinct 35",27,"PLS","","Charles Zurcher",553
"2974","Sarpy","Precinct 36",27,"PLS","","Charles Zurcher",730
"2975","Sarpy","Precinct 37",27,"PLS","","Charles Zurcher",1064
"2976","Sarpy","Precinct 38",27,"PLS","","Charles Zurcher",694
"2977","Sarpy","Precinct 39",27,"PLS","","Charles Zurcher",742
"2978","Sarpy","Precinct 40",27,"PLS","","Charles Zurcher",667
"2979","Sarpy","Precinct 41",27,"PLS","","Charles Zurcher",812
"2980","Sarpy","Precinct 42",27,"PLS","","Charles Zurcher",654
"2981","Sarpy","Precinct 48",27,"PLS","","Charles Zurcher",264
"2982","Sarpy","Precinct 49",27,"PLS","","Charles Zurcher",629
"2983","Sarpy","Precinct 57",27,"PLS","","Charles Zurcher",0
"2984","Sarpy","Precinct 62",27,"PLS","","Charles Zurcher",333
"2985","Sarpy","",27,"PLS","","Write-ins",372
"2986","Sarpy","Precinct 19",27,"PLS","","Write-ins",17
"2987","Sarpy","Precinct 21",27,"PLS","","Write-ins",26
"2988","Sarpy","Precinct 22",27,"PLS","","Write-ins",12
"2989","Sarpy","Precinct 23",27,"PLS","","Write-ins",22
"2990","Sarpy","Precinct 31",27,"PLS","","Write-ins",29
"2991","Sarpy","Precinct 32",27,"PLS","","Write-ins",18
"2992","Sarpy","Precinct 33",27,"PLS","","Write-ins",21
"2993","Sarpy","Precinct 34",27,"PLS","","Write-ins",18
"2994","Sarpy","Precinct 35",27,"PLS","","Write-ins",18
"2995","Sarpy","Precinct 36",27,"PLS","","Write-ins",14
"2996","Sarpy","Precinct 37",27,"PLS","","Write-ins",30
"2997","Sarpy","Precinct 38",27,"PLS","","Write-ins",17
"2998","Sarpy","Precinct 39",27,"PLS","","Write-ins",12
"2999","Sarpy","Precinct 40",27,"PLS","","Write-ins",26
"3000","Sarpy","Precinct 41",27,"PLS","","Write-ins",11
"3001","Sarpy","Precinct 42",27,"PLS","","Write-ins",23
"3002","Sarpy","Precinct 48",27,"PLS","","Write-ins",11
"3003","Sarpy","Precinct 49",27,"PLS","","Write-ins",36
"3004","Sarpy","Precinct 57",27,"PLS","","Write-ins",0
"3005","Sarpy","Precinct 62",27,"PLS","","Write-ins",11
"3006","Sarpy","",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",1902
"3007","Sarpy","Precinct 11",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",59
"3008","Sarpy","Precinct 12",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",306
"3009","Sarpy","Precinct 21",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",19
"3010","Sarpy","Precinct 23",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",82
"3011","Sarpy","Precinct 24",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",2
"3012","Sarpy","Precinct 46",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",260
"3013","Sarpy","Precinct 47",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",347
"3014","Sarpy","Precinct 48",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",445
"3015","Sarpy","Precinct 49",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",6
"3016","Sarpy","Precinct 55",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",100
"3017","Sarpy","Precinct 62",NA,"Springfield Platteview Bd Member","","Brenda J. Sherman",276
"3018","Sarpy","",NA,"Springfield Platteview Bd Member","","Robert Icenogle",1762
"3019","Sarpy","Precinct 11",NA,"Springfield Platteview Bd Member","","Robert Icenogle",56
"3020","Sarpy","Precinct 12",NA,"Springfield Platteview Bd Member","","Robert Icenogle",211
"3021","Sarpy","Precinct 21",NA,"Springfield Platteview Bd Member","","Robert Icenogle",12
"3022","Sarpy","Precinct 23",NA,"Springfield Platteview Bd Member","","Robert Icenogle",82
"3023","Sarpy","Precinct 24",NA,"Springfield Platteview Bd Member","","Robert Icenogle",2
"3024","Sarpy","Precinct 46",NA,"Springfield Platteview Bd Member","","Robert Icenogle",271
"3025","Sarpy","Precinct 47",NA,"Springfield Platteview Bd Member","","Robert Icenogle",370
"3026","Sarpy","Precinct 48",NA,"Springfield Platteview Bd Member","","Robert Icenogle",482
"3027","Sarpy","Precinct 49",NA,"Springfield Platteview Bd Member","","Robert Icenogle",1
"3028","Sarpy","Precinct 55",NA,"Springfield Platteview Bd Member","","Robert Icenogle",57
"3029","Sarpy","Precinct 62",NA,"Springfield Platteview Bd Member","","Robert Icenogle",218
"3030","Sarpy","",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",1754
"3031","Sarpy","Precinct 11",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",48
"3032","Sarpy","Precinct 12",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",229
"3033","Sarpy","Precinct 21",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",18
"3034","Sarpy","Precinct 23",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",61
"3035","Sarpy","Precinct 24",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",4
"3036","Sarpy","Precinct 46",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",271
"3037","Sarpy","Precinct 47",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",355
"3038","Sarpy","Precinct 48",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",494
"3039","Sarpy","Precinct 49",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",5
"3040","Sarpy","Precinct 55",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",78
"3041","Sarpy","Precinct 62",NA,"Springfield Platteview Bd Member","","Kyle R. Fisher",191
"3042","Sarpy","",NA,"Springfield Platteview Bd Member","","Lisa Roseland",1873
"3043","Sarpy","Precinct 11",NA,"Springfield Platteview Bd Member","","Lisa Roseland",51
"3044","Sarpy","Precinct 12",NA,"Springfield Platteview Bd Member","","Lisa Roseland",286
"3045","Sarpy","Precinct 21",NA,"Springfield Platteview Bd Member","","Lisa Roseland",24
"3046","Sarpy","Precinct 23",NA,"Springfield Platteview Bd Member","","Lisa Roseland",66
"3047","Sarpy","Precinct 24",NA,"Springfield Platteview Bd Member","","Lisa Roseland",7
"3048","Sarpy","Precinct 46",NA,"Springfield Platteview Bd Member","","Lisa Roseland",295
"3049","Sarpy","Precinct 47",NA,"Springfield Platteview Bd Member","","Lisa Roseland",389
"3050","Sarpy","Precinct 48",NA,"Springfield Platteview Bd Member","","Lisa Roseland",445
"3051","Sarpy","Precinct 49",NA,"Springfield Platteview Bd Member","","Lisa Roseland",4
"3052","Sarpy","Precinct 55",NA,"Springfield Platteview Bd Member","","Lisa Roseland",71
"3053","Sarpy","Precinct 62",NA,"Springfield Platteview Bd Member","","Lisa Roseland",235
"3054","Sarpy","",NA,"Springfield Platteview Bd Member","","Kraig Kingston",1720
"3055","Sarpy","Precinct 11",NA,"Springfield Platteview Bd Member","","Kraig Kingston",42
"3056","Sarpy","Precinct 12",NA,"Springfield Platteview Bd Member","","Kraig Kingston",165
"3057","Sarpy","Precinct 21",NA,"Springfield Platteview Bd Member","","Kraig Kingston",14
"3058","Sarpy","Precinct 23",NA,"Springfield Platteview Bd Member","","Kraig Kingston",57
"3059","Sarpy","Precinct 24",NA,"Springfield Platteview Bd Member","","Kraig Kingston",4
"3060","Sarpy","Precinct 46",NA,"Springfield Platteview Bd Member","","Kraig Kingston",317
"3061","Sarpy","Precinct 47",NA,"Springfield Platteview Bd Member","","Kraig Kingston",387
"3062","Sarpy","Precinct 48",NA,"Springfield Platteview Bd Member","","Kraig Kingston",484
"3063","Sarpy","Precinct 49",NA,"Springfield Platteview Bd Member","","Kraig Kingston",2
"3064","Sarpy","Precinct 55",NA,"Springfield Platteview Bd Member","","Kraig Kingston",60
"3065","Sarpy","Precinct 62",NA,"Springfield Platteview Bd Member","","Kraig Kingston",188
"3066","Sarpy","",NA,"Springfield Platteview Bd Member","","Write-ins",46
"3067","Sarpy","Precinct 11",NA,"Springfield Platteview Bd Member","","Write-ins",0
"3068","Sarpy","Precinct 12",NA,"Springfield Platteview Bd Member","","Write-ins",11
"3069","Sarpy","Precinct 21",NA,"Springfield Platteview Bd Member","","Write-ins",1
"3070","Sarpy","Precinct 23",NA,"Springfield Platteview Bd Member","","Write-ins",0
"3071","Sarpy","Precinct 24",NA,"Springfield Platteview Bd Member","","Write-ins",0
"3072","Sarpy","Precinct 46",NA,"Springfield Platteview Bd Member","","Write-ins",16
"3073","Sarpy","Precinct 47",NA,"Springfield Platteview Bd Member","","Write-ins",4
"3074","Sarpy","Precinct 48",NA,"Springfield Platteview Bd Member","","Write-ins",7
"3075","Sarpy","Precinct 49",NA,"Springfield Platteview Bd Member","","Write-ins",0
"3076","Sarpy","Precinct 55",NA,"Springfield Platteview Bd Member","","Write-ins",4
"3077","Sarpy","Precinct 62",NA,"Springfield Platteview Bd Member","","Write-ins",3
"3078","Sarpy","",NA,"Gretna Mayor","","Jim Timmerman",1886
"3079","Sarpy","Precinct 59",NA,"Gretna Mayor","","Jim Timmerman",969
"3080","Sarpy","Precinct 60",NA,"Gretna Mayor","","Jim Timmerman",917
"3081","Sarpy","",NA,"Gretna Mayor","","Write-ins",103
"3082","Sarpy","Precinct 59",NA,"Gretna Mayor","","Write-ins",55
"3083","Sarpy","Precinct 60",NA,"Gretna Mayor","","Write-ins",48
"3084","Sarpy","",NA,"La Vista Mayor","","Zach Boiko",1184
"3085","Sarpy","Precinct 31",NA,"La Vista Mayor","","Zach Boiko",212
"3086","Sarpy","Precinct 32",NA,"La Vista Mayor","","Zach Boiko",158
"3087","Sarpy","Precinct 33",NA,"La Vista Mayor","","Zach Boiko",269
"3088","Sarpy","Precinct 34",NA,"La Vista Mayor","","Zach Boiko",275
"3089","Sarpy","Precinct 35",NA,"La Vista Mayor","","Zach Boiko",203
"3090","Sarpy","Precinct 57",NA,"La Vista Mayor","","Zach Boiko",0
"3091","Sarpy","Precinct 62",NA,"La Vista Mayor","","Zach Boiko",67
"3092","Sarpy","",NA,"La Vista Mayor","","Douglas Kindig",5512
"3093","Sarpy","Precinct 31",NA,"La Vista Mayor","","Douglas Kindig",1037
"3094","Sarpy","Precinct 32",NA,"La Vista Mayor","","Douglas Kindig",962
"3095","Sarpy","Precinct 33",NA,"La Vista Mayor","","Douglas Kindig",1031
"3096","Sarpy","Precinct 34",NA,"La Vista Mayor","","Douglas Kindig",1219
"3097","Sarpy","Precinct 35",NA,"La Vista Mayor","","Douglas Kindig",1118
"3098","Sarpy","Precinct 57",NA,"La Vista Mayor","","Douglas Kindig",0
"3099","Sarpy","Precinct 62",NA,"La Vista Mayor","","Douglas Kindig",145
"3100","Sarpy","",NA,"La Vista Mayor","","Write-ins",36
"3101","Sarpy","Precinct 31",NA,"La Vista Mayor","","Write-ins",8
"3102","Sarpy","Precinct 32",NA,"La Vista Mayor","","Write-ins",3
"3103","Sarpy","Precinct 33",NA,"La Vista Mayor","","Write-ins",7
"3104","Sarpy","Precinct 34",NA,"La Vista Mayor","","Write-ins",6
"3105","Sarpy","Precinct 35",NA,"La Vista Mayor","","Write-ins",12
"3106","Sarpy","Precinct 57",NA,"La Vista Mayor","","Write-ins",0
"3107","Sarpy","Precinct 62",NA,"La Vista Mayor","","Write-ins",0
"3108","Sarpy","",1,"Bellevue Council","","Thomas Burns",2365
"3109","Sarpy","Precinct 2",1,"Bellevue Council","","Thomas Burns",505
"3110","Sarpy","Precinct 7",1,"Bellevue Council","","Thomas Burns",713
"3111","Sarpy","Precinct 9",1,"Bellevue Council","","Thomas Burns",619
"3112","Sarpy","Precinct 10",1,"Bellevue Council","","Thomas Burns",528
"3113","Sarpy","",1,"Bellevue Council","","Steven A. Carmichael",1469
"3114","Sarpy","Precinct 2",1,"Bellevue Council","","Steven A. Carmichael",405
"3115","Sarpy","Precinct 7",1,"Bellevue Council","","Steven A. Carmichael",377
"3116","Sarpy","Precinct 9",1,"Bellevue Council","","Steven A. Carmichael",401
"3117","Sarpy","Precinct 10",1,"Bellevue Council","","Steven A. Carmichael",286
"3118","Sarpy","",1,"Bellevue Council","","Write-ins",18
"3119","Sarpy","Precinct 2",1,"Bellevue Council","","Write-ins",3
"3120","Sarpy","Precinct 7",1,"Bellevue Council","","Write-ins",5
"3121","Sarpy","Precinct 9",1,"Bellevue Council","","Write-ins",6
"3122","Sarpy","Precinct 10",1,"Bellevue Council","","Write-ins",4
"3123","Sarpy","",3,"Bellevue Council","","Paul Cook",3499
"3124","Sarpy","Precinct 8",3,"Bellevue Council","","Paul Cook",273
"3125","Sarpy","Precinct 11",3,"Bellevue Council","","Paul Cook",667
"3126","Sarpy","Precinct 19",3,"Bellevue Council","","Paul Cook",279
"3127","Sarpy","Precinct 21",3,"Bellevue Council","","Paul Cook",568
"3128","Sarpy","Precinct 22",3,"Bellevue Council","","Paul Cook",331
"3129","Sarpy","Precinct 24",3,"Bellevue Council","","Paul Cook",331
"3130","Sarpy","Precinct 25",3,"Bellevue Council","","Paul Cook",540
"3131","Sarpy","Precinct 26",3,"Bellevue Council","","Paul Cook",510
"3132","Sarpy","",3,"Bellevue Council","","Write-ins",56
"3133","Sarpy","Precinct 8",3,"Bellevue Council","","Write-ins",3
"3134","Sarpy","Precinct 11",3,"Bellevue Council","","Write-ins",8
"3135","Sarpy","Precinct 19",3,"Bellevue Council","","Write-ins",3
"3136","Sarpy","Precinct 21",3,"Bellevue Council","","Write-ins",18
"3137","Sarpy","Precinct 22",3,"Bellevue Council","","Write-ins",1
"3138","Sarpy","Precinct 24",3,"Bellevue Council","","Write-ins",6
"3139","Sarpy","Precinct 25",3,"Bellevue Council","","Write-ins",8
"3140","Sarpy","Precinct 26",3,"Bellevue Council","","Write-ins",9
"3141","Sarpy","",5,"Bellevue Council","","Don Preister",1913
"3142","Sarpy","Precinct 16",5,"Bellevue Council","","Don Preister",647
"3143","Sarpy","Precinct 17",5,"Bellevue Council","","Don Preister",636
"3144","Sarpy","Precinct 18",5,"Bellevue Council","","Don Preister",510
"3145","Sarpy","Precinct 19",5,"Bellevue Council","","Don Preister",120
"3146","Sarpy","",5,"Bellevue Council","","Andy Mahoney",1831
"3147","Sarpy","Precinct 16",5,"Bellevue Council","","Andy Mahoney",630
"3148","Sarpy","Precinct 17",5,"Bellevue Council","","Andy Mahoney",619
"3149","Sarpy","Precinct 18",5,"Bellevue Council","","Andy Mahoney",456
"3150","Sarpy","Precinct 19",5,"Bellevue Council","","Andy Mahoney",126
"3151","Sarpy","",5,"Bellevue Council","","Write-ins",27
"3152","Sarpy","Precinct 16",5,"Bellevue Council","","Write-ins",9
"3153","Sarpy","Precinct 17",5,"Bellevue Council","","Write-ins",9
"3154","Sarpy","Precinct 18",5,"Bellevue Council","","Write-ins",7
"3155","Sarpy","Precinct 19",5,"Bellevue Council","","Write-ins",2
"3156","Sarpy","",NA,"Bellevue Council At-Lg","","Rob Klug",8655
"3157","Sarpy","Precinct 1",NA,"Bellevue Council At-Lg","","Rob Klug",291
"3158","Sarpy","Precinct 2",NA,"Bellevue Council At-Lg","","Rob Klug",394
"3159","Sarpy","Precinct 3",NA,"Bellevue Council At-Lg","","Rob Klug",489
"3160","Sarpy","Precinct 4",NA,"Bellevue Council At-Lg","","Rob Klug",612
"3161","Sarpy","Precinct 5",NA,"Bellevue Council At-Lg","","Rob Klug",459
"3162","Sarpy","Precinct 6",NA,"Bellevue Council At-Lg","","Rob Klug",481
"3163","Sarpy","Precinct 7",NA,"Bellevue Council At-Lg","","Rob Klug",483
"3164","Sarpy","Precinct 8",NA,"Bellevue Council At-Lg","","Rob Klug",140
"3165","Sarpy","Precinct 9",NA,"Bellevue Council At-Lg","","Rob Klug",412
"3166","Sarpy","Precinct 10",NA,"Bellevue Council At-Lg","","Rob Klug",346
"3167","Sarpy","Precinct 11",NA,"Bellevue Council At-Lg","","Rob Klug",341
"3168","Sarpy","Precinct 13",NA,"Bellevue Council At-Lg","","Rob Klug",748
"3169","Sarpy","Precinct 16",NA,"Bellevue Council At-Lg","","Rob Klug",532
"3170","Sarpy","Precinct 17",NA,"Bellevue Council At-Lg","","Rob Klug",474
"3171","Sarpy","Precinct 18",NA,"Bellevue Council At-Lg","","Rob Klug",392
"3172","Sarpy","Precinct 19",NA,"Bellevue Council At-Lg","","Rob Klug",248
"3173","Sarpy","Precinct 20",NA,"Bellevue Council At-Lg","","Rob Klug",298
"3174","Sarpy","Precinct 21",NA,"Bellevue Council At-Lg","","Rob Klug",284
"3175","Sarpy","Precinct 22",NA,"Bellevue Council At-Lg","","Rob Klug",489
"3176","Sarpy","Precinct 24",NA,"Bellevue Council At-Lg","","Rob Klug",173
"3177","Sarpy","Precinct 25",NA,"Bellevue Council At-Lg","","Rob Klug",305
"3178","Sarpy","Precinct 26",NA,"Bellevue Council At-Lg","","Rob Klug",264
"3179","Sarpy","",NA,"Bellevue Council At-Lg","","Pat Shannon",10024
"3180","Sarpy","Precinct 1",NA,"Bellevue Council At-Lg","","Pat Shannon",442
"3181","Sarpy","Precinct 2",NA,"Bellevue Council At-Lg","","Pat Shannon",452
"3182","Sarpy","Precinct 3",NA,"Bellevue Council At-Lg","","Pat Shannon",500
"3183","Sarpy","Precinct 4",NA,"Bellevue Council At-Lg","","Pat Shannon",497
"3184","Sarpy","Precinct 5",NA,"Bellevue Council At-Lg","","Pat Shannon",443
"3185","Sarpy","Precinct 6",NA,"Bellevue Council At-Lg","","Pat Shannon",649
"3186","Sarpy","Precinct 7",NA,"Bellevue Council At-Lg","","Pat Shannon",548
"3187","Sarpy","Precinct 8",NA,"Bellevue Council At-Lg","","Pat Shannon",164
"3188","Sarpy","Precinct 9",NA,"Bellevue Council At-Lg","","Pat Shannon",578
"3189","Sarpy","Precinct 10",NA,"Bellevue Council At-Lg","","Pat Shannon",425
"3190","Sarpy","Precinct 11",NA,"Bellevue Council At-Lg","","Pat Shannon",369
"3191","Sarpy","Precinct 13",NA,"Bellevue Council At-Lg","","Pat Shannon",626
"3192","Sarpy","Precinct 16",NA,"Bellevue Council At-Lg","","Pat Shannon",691
"3193","Sarpy","Precinct 17",NA,"Bellevue Council At-Lg","","Pat Shannon",727
"3194","Sarpy","Precinct 18",NA,"Bellevue Council At-Lg","","Pat Shannon",526
"3195","Sarpy","Precinct 19",NA,"Bellevue Council At-Lg","","Pat Shannon",294
"3196","Sarpy","Precinct 20",NA,"Bellevue Council At-Lg","","Pat Shannon",393
"3197","Sarpy","Precinct 21",NA,"Bellevue Council At-Lg","","Pat Shannon",343
"3198","Sarpy","Precinct 22",NA,"Bellevue Council At-Lg","","Pat Shannon",608
"3199","Sarpy","Precinct 24",NA,"Bellevue Council At-Lg","","Pat Shannon",178
"3200","Sarpy","Precinct 25",NA,"Bellevue Council At-Lg","","Pat Shannon",290
"3201","Sarpy","Precinct 26",NA,"Bellevue Council At-Lg","","Pat Shannon",281
"3202","Sarpy","",NA,"Bellevue Council At-Lg","","Write-ins",167
"3203","Sarpy","Precinct 1",NA,"Bellevue Council At-Lg","","Write-ins",12
"3204","Sarpy","Precinct 2",NA,"Bellevue Council At-Lg","","Write-ins",4
"3205","Sarpy","Precinct 3",NA,"Bellevue Council At-Lg","","Write-ins",7
"3206","Sarpy","Precinct 4",NA,"Bellevue Council At-Lg","","Write-ins",10
"3207","Sarpy","Precinct 5",NA,"Bellevue Council At-Lg","","Write-ins",4
"3208","Sarpy","Precinct 6",NA,"Bellevue Council At-Lg","","Write-ins",11
"3209","Sarpy","Precinct 7",NA,"Bellevue Council At-Lg","","Write-ins",8
"3210","Sarpy","Precinct 8",NA,"Bellevue Council At-Lg","","Write-ins",1
"3211","Sarpy","Precinct 9",NA,"Bellevue Council At-Lg","","Write-ins",5
"3212","Sarpy","Precinct 10",NA,"Bellevue Council At-Lg","","Write-ins",11
"3213","Sarpy","Precinct 11",NA,"Bellevue Council At-Lg","","Write-ins",6
"3214","Sarpy","Precinct 13",NA,"Bellevue Council At-Lg","","Write-ins",8
"3215","Sarpy","Precinct 16",NA,"Bellevue Council At-Lg","","Write-ins",10
"3216","Sarpy","Precinct 17",NA,"Bellevue Council At-Lg","","Write-ins",18
"3217","Sarpy","Precinct 18",NA,"Bellevue Council At-Lg","","Write-ins",12
"3218","Sarpy","Precinct 19",NA,"Bellevue Council At-Lg","","Write-ins",5
